SUBJECT;LABEL;HDRFDST
117122;Amygdala;17.029386365926403
117122;GreyMatter;1.4142135623730951
117122;Hippocampus;14.7648230602334
117122;Thalamus;9.433981132056603
117122;WhiteMatter;3.1622776601683795
117122-PP;Amygdala;17.029386365926403
117122-PP;GreyMatter;1.4142135623730951
117122-PP;Hippocampus;14.7648230602334
117122-PP;Thalamus;9.433981132056603
117122-PP;WhiteMatter;3.1622776601683795
118528;Amygdala;14.798648586948742
118528;GreyMatter;2.8284271247461903
118528;Hippocampus;13.74772708486752
118528;Thalamus;11.575836902790225
118528;WhiteMatter;4.0
118528-PP;Amygdala;14.798648586948742
118528-PP;GreyMatter;2.8284271247461903
118528-PP;Hippocampus;13.74772708486752
118528-PP;Thalamus;11.575836902790225
118528-PP;WhiteMatter;4.0
118730;Amygdala;12.083045973594572
118730;GreyMatter;2.23606797749979
118730;Hippocampus;12.206555615733702
118730;Thalamus;7.874007874011811
118730;WhiteMatter;4.0
118730-PP;Amygdala;12.083045973594572
118730-PP;GreyMatter;2.23606797749979
118730-PP;Hippocampus;12.206555615733702
118730-PP;Thalamus;7.874007874011811
118730-PP;WhiteMatter;4.0
118932;Amygdala;14.422205101855956
118932;GreyMatter;2.23606797749979
118932;Hippocampus;13.45362404707371
118932;Thalamus;8.06225774829855
118932;WhiteMatter;3.7416573867739413
118932-PP;Amygdala;14.422205101855956
118932-PP;GreyMatter;2.23606797749979
118932-PP;Hippocampus;13.45362404707371
118932-PP;Thalamus;8.06225774829855
118932-PP;WhiteMatter;3.7416573867739413
120111;Amygdala;13.490737563232042
120111;GreyMatter;2.0
120111;Hippocampus;13.416407864998739
120111;Thalamus;7.211102550927978
120111;WhiteMatter;3.1622776601683795
120111-PP;Amygdala;13.490737563232042
120111-PP;GreyMatter;2.0
120111-PP;Hippocampus;13.416407864998739
120111-PP;Thalamus;7.211102550927978
120111-PP;WhiteMatter;3.1622776601683795
122317;Amygdala;15.394804318340652
122317;GreyMatter;2.0
122317;Hippocampus;14.352700094407323
122317;Thalamus;10.246950765959598
122317;WhiteMatter;4.123105625617661
122317-PP;Amygdala;15.394804318340652
122317-PP;GreyMatter;2.0
122317-PP;Hippocampus;14.352700094407323
122317-PP;Thalamus;10.246950765959598
122317-PP;WhiteMatter;4.123105625617661
122620;Amygdala;13.038404810405298
122620;GreyMatter;3.1622776601683795
122620;Hippocampus;12.884098726725126
122620;Thalamus;8.602325267042627
122620;WhiteMatter;4.0
122620-PP;Amygdala;13.038404810405298
122620-PP;GreyMatter;3.1622776601683795
122620-PP;Hippocampus;12.884098726725126
122620-PP;Thalamus;8.602325267042627
122620-PP;WhiteMatter;4.0
123117;Amygdala;12.449899597988733
123117;GreyMatter;2.8284271247461903
123117;Hippocampus;19.261360284258224
123117;Thalamus;17.378147196982766
123117;WhiteMatter;3.605551275463989
123117-PP;Amygdala;12.449899597988733
123117-PP;GreyMatter;2.8284271247461903
123117-PP;Hippocampus;19.261360284258224
123117-PP;Thalamus;17.378147196982766
123117-PP;WhiteMatter;3.605551275463989
123925;Amygdala;14.730919862656235
123925;GreyMatter;2.23606797749979
123925;Hippocampus;13.416407864998739
123925;Thalamus;9.9498743710662
123925;WhiteMatter;3.4641016151377544
123925-PP;Amygdala;14.730919862656235
123925-PP;GreyMatter;2.23606797749979
123925-PP;Hippocampus;13.416407864998739
123925-PP;Thalamus;9.9498743710662
123925-PP;WhiteMatter;3.4641016151377544
124422;Amygdala;13.74772708486752
124422;GreyMatter;2.0
124422;Hippocampus;13.601470508735444
124422;Thalamus;9.219544457292887
124422;WhiteMatter;3.1622776601683795
124422-PP;Amygdala;13.74772708486752
124422-PP;GreyMatter;2.0
124422-PP;Hippocampus;13.601470508735444
124422-PP;Thalamus;9.219544457292887
124422-PP;WhiteMatter;3.1622776601683795
